gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,conm,curcdq,datacqtr,datafqtr,cshoq,xrdq,costat,prccq,gsubind
008599,2021/06/30,2021,1,INDL,C,D,STD,AGILYSYS INC,USD,2021Q2,2021Q1,24.5690,11.4850,A,56.8700,45103010
008599,2021/09/30,2021,2,INDL,C,D,STD,AGILYSYS INC,USD,2021Q3,2021Q2,24.6070,11.3790,A,52.3600,45103010
009551,2019/03/31,2018,4,INDL,C,D,STD,DIGITAL TURBINE INC,USD,2019Q1,2018Q4,81.6200,2.7020,A,3.5000,45103010
009551,2019/06/30,2019,1,INDL,C,D,STD,DIGITAL TURBINE INC,USD,2019Q2,2019Q1,82.4880,2.7940,A,5.0000,45103010
009551,2019/09/30,2019,2,INDL,C,D,STD,DIGITAL TURBINE INC,USD,2019Q3,2019Q2,85.2470,2.7350,A,6.4450,45103010
009551,2019/12/31,2019,3,INDL,C,D,STD,DIGITAL TURBINE INC,USD,2019Q4,2019Q3,86.3230,2.7830,A,7.1300,45103010
009551,2020/03/31,2019,4,INDL,C,D,STD,DIGITAL TURBINE INC,USD,2020Q1,2019Q4,87.3070,3.7060,A,4.3100,45103010
009551,2020/06/30,2020,1,INDL,C,D,STD,DIGITAL TURBINE INC,USD,2020Q2,2020Q1,87.5310,4.4080,A,12.5700,45103010
009551,2020/09/30,2020,2,INDL,C,D,STD,DIGITAL TURBINE INC,USD,2020Q3,2020Q2,88.6970,4.2170,A,32.7400,45103010
009551,2020/12/31,2020,3,INDL,C,D,STD,DIGITAL TURBINE INC,USD,2020Q4,2020Q3,89.4090,5.2020,A,56.5600,45103010
009551,2021/03/31,2020,4,INDL,C,D,STD,DIGITAL TURBINE INC,USD,2021Q1,2020Q4,89.9500,6.2920,A,80.3600,45103010
009551,2021/06/30,2021,1,INDL,C,D,STD,DIGITAL TURBINE INC,USD,2021Q2,2021Q1,95.0530,15.5470,A,76.0300,45103010
009551,2021/09/30,2021,2,INDL,C,D,STD,DIGITAL TURBINE INC,USD,2021Q3,2021Q2,96.6200,17.9040,A,68.7500,45103010
010305,2019/02/28,2018,3,INDL,C,D,STD,TSR INC,USD,2019Q1,2018Q3,1.9620,,A,5.3000,45102010
010305,2019/05/31,2018,4,INDL,C,D,STD,TSR INC,USD,2019Q2,2018Q4,1.9620,,A,4.8502,45102010
010305,2019/08/31,2019,1,INDL,C,D,STD,TSR INC,USD,2019Q3,2019Q1,1.9620,,A,4.2900,45102010
010305,2019/11/30,2019,2,INDL,C,D,STD,TSR INC,USD,2019Q4,2019Q2,1.9620,,A,3.2001,45102010
010305,2020/02/29,2019,3,INDL,C,D,STD,TSR INC,USD,2020Q1,2019Q3,1.9620,,A,3.4600,45102010
010305,2020/05/31,2019,4,INDL,C,D,STD,TSR INC,USD,2020Q2,2019Q4,1.9620,,A,3.3573,45102010
010305,2020/08/31,2020,1,INDL,C,D,STD,TSR INC,USD,2020Q3,2020Q1,1.9620,,A,4.9800,45102010
010305,2020/11/30,2020,2,INDL,C,D,STD,TSR INC,USD,2020Q4,2020Q2,1.9620,,A,7.2499,45102010
010305,2021/02/28,2020,3,INDL,C,D,STD,TSR INC,USD,2021Q1,2020Q3,1.9620,,A,9.8700,45102010
010305,2021/05/31,2020,4,INDL,C,D,STD,TSR INC,USD,2021Q2,2020Q4,1.9620,,A,8.1102,45102010
010305,2021/08/31,2021,1,INDL,C,D,STD,TSR INC,USD,2021Q3,2021Q1,1.9620,,A,9.9800,45102010
010789,2019/03/31,2019,1,INDL,C,D,STD,TYLER TECHNOLOGIES INC,USD,2019Q1,2019Q1,38.3230,18.9410,A,204.4000,45103010
010789,2019/06/30,2019,2,INDL,C,D,STD,TYLER TECHNOLOGIES INC,USD,2019Q2,2019Q2,38.5660,20.1010,A,216.0200,45103010
010789,2019/09/30,2019,3,INDL,C,D,STD,TYLER TECHNOLOGIES INC,USD,2019Q3,2019Q3,38.9760,21.1300,A,262.5000,45103010
010789,2019/12/31,2019,4,INDL,C,D,STD,TYLER TECHNOLOGIES INC,USD,2019Q4,2019Q4,39.3090,21.1700,A,300.0200,45103010
010789,2020/03/31,2020,1,INDL,C,D,STD,TYLER TECHNOLOGIES INC,USD,2020Q1,2020Q1,39.7510,22.3610,A,296.5600,45103010
010789,2020/06/30,2020,2,INDL,C,D,STD,TYLER TECHNOLOGIES INC,USD,2020Q2,2020Q2,40.2300,21.9490,A,346.8800,45103010
010789,2020/09/30,2020,3,INDL,C,D,STD,TYLER TECHNOLOGIES INC,USD,2020Q3,2020Q3,40.3150,21.6420,A,348.5600,45103010
010789,2020/12/31,2020,4,INDL,C,D,STD,TYLER TECHNOLOGIES INC,USD,2020Q4,2020Q4,40.5390,22.4110,A,436.5200,45103010
010789,2021/03/31,2021,1,INDL,C,D,STD,TYLER TECHNOLOGIES INC,USD,2021Q1,2021Q1,40.7240,21.8130,A,424.5300,45103010
010789,2021/06/30,2021,2,INDL,C,D,STD,TYLER TECHNOLOGIES INC,USD,2021Q2,2021Q2,40.8330,23.4280,A,452.3700,45103010
010789,2021/09/30,2021,3,INDL,C,D,STD,TYLER TECHNOLOGIES INC,USD,2021Q3,2021Q3,40.9510,24.0020,A,458.6500,45103010
011745,2019/03/31,2019,1,INDL,C,D,STD,QUALYS INC,USD,2019Q1,2019Q1,39.1340,15.8370,A,82.7400,45103020
011745,2019/06/30,2019,2,INDL,C,D,STD,QUALYS INC,USD,2019Q2,2019Q2,39.2240,17.6950,A,87.0800,45103020
011745,2019/09/30,2019,3,INDL,C,D,STD,QUALYS INC,USD,2019Q3,2019Q3,38.7510,16.8990,A,75.5700,45103020
011745,2019/12/31,2019,4,INDL,C,D,STD,QUALYS INC,USD,2019Q4,2019Q4,39.1460,17.8080,A,83.3700,45103020
011745,2020/03/31,2020,1,INDL,C,D,STD,QUALYS INC,USD,2020Q1,2020Q1,39.0250,17.9830,A,86.9900,45103020
011745,2020/06/30,2020,2,INDL,C,D,STD,QUALYS INC,USD,2020Q2,2020Q2,39.3150,18.0580,A,104.0200,45103020
011745,2020/09/30,2020,3,INDL,C,D,STD,QUALYS INC,USD,2020Q3,2020Q3,39.1190,17.8640,A,98.0100,45103020
011745,2020/12/31,2020,4,INDL,C,D,STD,QUALYS INC,USD,2020Q4,2020Q4,39.2530,18.6430,A,121.8700,45103020
011745,2021/03/31,2021,1,INDL,C,D,STD,QUALYS INC,USD,2021Q1,2021Q1,39.2030,17.7490,A,104.7800,45103020
011745,2021/06/30,2021,2,INDL,C,D,STD,QUALYS INC,USD,2021Q2,2021Q2,38.9950,19.8050,A,100.6900,45103020
011745,2021/09/30,2021,3,INDL,C,D,STD,QUALYS INC,USD,2021Q3,2021Q3,38.8640,21.3360,A,111.2900,45103020
011811,2019/03/31,2019,3,INDL,C,D,STD,HENRY (JACK) & ASSOCIATES,USD,2019Q1,2019Q3,77.1970,23.4420,A,138.7400,45102020
011811,2019/06/30,2019,4,INDL,C,D,STD,HENRY (JACK) & ASSOCIATES,USD,2019Q2,2019Q4,76.9880,24.9200,A,133.9200,45102020
011811,2019/09/30,2020,1,INDL,C,D,STD,HENRY (JACK) & ASSOCIATES,USD,2019Q3,2020Q1,76.9280,24.5910,A,145.9700,45102020
011811,2019/12/31,2020,2,INDL,C,D,STD,HENRY (JACK) & ASSOCIATES,USD,2019Q4,2020Q2,76.7140,27.1870,A,145.6700,45102020
011811,2020/03/31,2020,3,INDL,C,D,STD,HENRY (JACK) & ASSOCIATES,USD,2020Q1,2020Q3,76.6070,28.3080,A,155.2400,45102020
011811,2020/06/30,2020,4,INDL,C,D,STD,HENRY (JACK) & ASSOCIATES,USD,2020Q2,2020Q4,76.6300,29.9020,A,184.0300,45102020
011811,2020/09/30,2021,1,INDL,C,D,STD,HENRY (JACK) & ASSOCIATES,USD,2020Q3,2021Q1,76.3040,26.0570,A,162.5900,45102020
011811,2020/12/31,2021,2,INDL,C,D,STD,HENRY (JACK) & ASSOCIATES,USD,2020Q4,2021Q2,76.0690,26.7800,A,161.9900,45102020
011811,2021/03/31,2021,3,INDL,C,D,STD,HENRY (JACK) & ASSOCIATES,USD,2021Q1,2021Q3,74.2730,27.3960,A,151.7200,45102020
011811,2021/06/30,2021,4,INDL,C,D,STD,HENRY (JACK) & ASSOCIATES,USD,2021Q2,2021Q4,74.0020,28.8140,A,163.5100,45102020
011811,2021/09/30,2022,1,INDL,C,D,STD,HENRY (JACK) & ASSOCIATES,USD,2021Q3,2022Q1,74.0290,26.7540,A,164.0600,45102020
012141,2019/03/31,2019,3,INDL,C,D,STD,MICROSOFT CORP,USD,2019Q1,2019Q3,7666.0000,4316.0000,A,117.9400,45103020
012141,2019/06/30,2019,4,INDL,C,D,STD,MICROSOFT CORP,USD,2019Q2,2019Q4,7643.0000,4513.0000,A,133.9600,45103020
012141,2019/09/30,2020,1,INDL,C,D,STD,MICROSOFT CORP,USD,2019Q3,2020Q1,7634.0000,4565.0000,A,139.0300,45103020
012141,2019/12/31,2020,2,INDL,C,D,STD,MICROSOFT CORP,USD,2019Q4,2020Q2,7611.0000,4603.0000,A,157.7000,45103020
012141,2020/03/31,2020,3,INDL,C,D,STD,MICROSOFT CORP,USD,2020Q1,2020Q3,7590.0000,4887.0000,A,157.7100,45103020
012141,2020/06/30,2020,4,INDL,C,D,STD,MICROSOFT CORP,USD,2020Q2,2020Q4,7571.0000,5214.0000,A,203.5100,45103020
012141,2020/09/30,2021,1,INDL,C,D,STD,MICROSOFT CORP,USD,2020Q3,2021Q1,7564.0000,4926.0000,A,210.3300,45103020
012141,2020/12/31,2021,2,INDL,C,D,STD,MICROSOFT CORP,USD,2020Q4,2021Q2,7546.0000,4899.0000,A,222.4200,45103020
012141,2021/03/31,2021,3,INDL,C,D,STD,MICROSOFT CORP,USD,2021Q1,2021Q3,7534.0000,5204.0000,A,235.7700,45103020
012141,2021/06/30,2021,4,INDL,C,D,STD,MICROSOFT CORP,USD,2021Q2,2021Q4,7519.0000,5687.0000,A,270.9000,45103020
012141,2021/09/30,2022,1,INDL,C,D,STD,MICROSOFT CORP,USD,2021Q3,2022Q1,7510.0000,5599.0000,A,281.9200,45103020
012142,2019/02/28,2018,3,INDL,C,D,STD,ORACLE CORP,USD,2019Q1,2018Q3,3443.0000,1425.0000,A,52.1300,45103020
012142,2019/05/31,2018,4,INDL,C,D,STD,ORACLE CORP,USD,2019Q2,2018Q4,3359.0000,1562.0000,A,50.6000,45103020
012142,2019/08/31,2019,1,INDL,C,D,STD,ORACLE CORP,USD,2019Q3,2019Q1,3296.0000,1557.0000,A,52.0600,45103020
012142,2019/11/30,2019,2,INDL,C,D,STD,ORACLE CORP,USD,2019Q4,2019Q2,3214.0000,1531.0000,A,56.1400,45103020
012142,2020/02/29,2019,3,INDL,C,D,STD,ORACLE CORP,USD,2020Q1,2019Q3,3161.0000,1500.0000,A,49.4600,45103020
012142,2020/05/31,2019,4,INDL,C,D,STD,ORACLE CORP,USD,2020Q2,2019Q4,3067.0000,1479.0000,A,53.7700,45103020
012142,2020/08/31,2020,1,INDL,C,D,STD,ORACLE CORP,USD,2020Q3,2020Q1,3014.0000,1589.0000,A,57.2200,45103020
012142,2020/11/30,2020,2,INDL,C,D,STD,ORACLE CORP,USD,2020Q4,2020Q2,2952.0000,1601.0000,A,57.7200,45103020
012142,2021/02/28,2020,3,INDL,C,D,STD,ORACLE CORP,USD,2021Q1,2020Q3,2895.0000,1622.0000,A,64.5100,45103020
012142,2021/05/31,2020,4,INDL,C,D,STD,ORACLE CORP,USD,2021Q2,2020Q4,2814.0000,1715.0000,A,78.7400,45103020
012142,2021/08/31,2021,1,INDL,C,D,STD,ORACLE CORP,USD,2021Q3,2021Q1,2743.0000,1684.0000,A,89.1300,45103020
012421,2019/01/31,2018,4,INDL,C,D,STD,KASPIEN HOLDINGS INC,USD,2018Q4,2018Q4,36.2590,0.0000,A,0.5850,45103010
012421,2019/04/30,2019,1,INDL,C,D,STD,KASPIEN HOLDINGS INC,USD,2019Q1,2019Q1,36.2590,0.0000,A,0.3601,45103010
012421,2019/07/31,2019,2,INDL,C,D,STD,KASPIEN HOLDINGS INC,USD,2019Q2,2019Q2,36.2920,0.0000,A,0.2950,45103010
012421,2019/10/31,2019,3,INDL,C,D,STD,KASPIEN HOLDINGS INC,USD,2019Q3,2019Q3,1.8160,0.0000,A,2.9400,45103010
012421,2020/01/31,2019,4,INDL,C,D,STD,KASPIEN HOLDINGS INC,USD,2019Q4,2019Q4,1.8160,0.0000,A,3.4600,45103010
012421,2020/04/30,2020,1,INDL,C,D,STD,KASPIEN HOLDINGS INC,USD,2020Q1,2020Q1,1.8260,0.0000,A,4.5325,45103010
012421,2020/07/31,2020,2,INDL,C,D,STD,KASPIEN HOLDINGS INC,USD,2020Q2,2020Q2,1.8250,0.0000,A,7.9900,45103010
012421,2020/10/31,2020,3,INDL,C,D,STD,KASPIEN HOLDINGS INC,USD,2020Q3,2020Q3,1.8260,0.0000,A,11.2500,45103010
012421,2021/01/31,2020,4,INDL,C,D,STD,KASPIEN HOLDINGS INC,USD,2020Q4,2020Q4,1.9270,0.0000,A,38.5600,45103010
012421,2021/04/30,2021,1,INDL,C,D,STD,KASPIEN HOLDINGS INC,USD,2021Q1,2021Q1,2.4790,0.0000,A,22.0000,45103010
012421,2021/07/31,2021,2,INDL,C,D,STD,KASPIEN HOLDINGS INC,USD,2021Q2,2021Q2,2.4930,0.0000,A,19.7000,45103010
012441,2019/03/31,2019,1,INDL,C,D,STD,GARTNER INC,USD,2019Q1,2019Q1,90.0830,,A,151.6800,45102010
012441,2019/06/30,2019,2,INDL,C,D,STD,GARTNER INC,USD,2019Q2,2019Q2,90.1370,,A,160.9400,45102010
012441,2019/09/30,2019,3,INDL,C,D,STD,GARTNER INC,USD,2019Q3,2019Q3,89.4780,,A,142.9900,45102010
012441,2019/12/31,2019,4,INDL,C,D,STD,GARTNER INC,USD,2019Q4,2019Q4,89.1580,,A,154.1000,45102010
012441,2020/03/31,2020,1,INDL,C,D,STD,GARTNER INC,USD,2020Q1,2020Q1,89.2940,,A,99.5700,45102010
012441,2020/06/30,2020,2,INDL,C,D,STD,GARTNER INC,USD,2020Q2,2020Q2,89.3530,,A,121.3300,45102010
012441,2020/09/30,2020,3,INDL,C,D,STD,GARTNER INC,USD,2020Q3,2020Q3,89.4080,,A,124.9500,45102010
012441,2020/12/31,2020,4,INDL,C,D,STD,GARTNER INC,USD,2020Q4,2020Q4,88.8420,,A,160.1900,45102010
012441,2021/03/31,2021,1,INDL,C,D,STD,GARTNER INC,USD,2021Q1,2021Q1,87.0820,,A,182.5500,45102010
012441,2021/06/30,2021,2,INDL,C,D,STD,GARTNER INC,USD,2021Q2,2021Q2,84.1380,,A,242.2000,45102010
012441,2021/09/30,2021,3,INDL,C,D,STD,GARTNER INC,USD,2021Q3,2021Q3,82.9360,,A,303.8800,45102010
012540,2019/02/28,2019,1,INDL,C,D,STD,ADOBE INC,USD,2019Q1,2019Q1,488.5040,464.6370,A,262.5000,45103010
012540,2019/05/31,2019,2,INDL,C,D,STD,ADOBE INC,USD,2019Q2,2019Q2,486.2730,475.9580,A,270.9000,45103010
012540,2019/08/31,2019,3,INDL,C,D,STD,ADOBE INC,USD,2019Q3,2019Q3,484.9030,489.8270,A,284.5100,45103010
012540,2019/11/30,2019,4,INDL,C,D,STD,ADOBE INC,USD,2019Q4,2019Q4,482.3390,499.8060,A,309.5300,45103010
012540,2020/02/29,2020,1,INDL,C,D,STD,ADOBE INC,USD,2020Q1,2020Q1,483.0000,532.0000,A,345.1200,45103010
012540,2020/05/31,2020,2,INDL,C,D,STD,ADOBE INC,USD,2020Q2,2020Q2,480.0000,532.0000,A,386.6000,45103010
012540,2020/08/31,2020,3,INDL,C,D,STD,ADOBE INC,USD,2020Q3,2020Q3,480.0000,566.0000,A,513.3900,45103010
012540,2020/11/30,2020,4,INDL,C,D,STD,ADOBE INC,USD,2020Q4,2020Q4,479.0000,558.0000,A,478.4700,45103010
012540,2021/02/28,2021,1,INDL,C,D,STD,ADOBE INC,USD,2021Q1,2021Q1,479.0000,620.0000,A,459.6700,45103010
012540,2021/05/31,2021,2,INDL,C,D,STD,ADOBE INC,USD,2021Q2,2021Q2,477.0000,612.0000,A,504.5800,45103010
012540,2021/08/31,2021,3,INDL,C,D,STD,ADOBE INC,USD,2021Q3,2021Q3,476.0000,651.0000,A,663.7000,45103010
012635,2019/03/31,2019,1,INDL,C,D,STD,FISERV INC,USD,2019Q1,2019Q1,392.3000,,A,88.2800,45102020
012635,2019/06/30,2019,2,INDL,C,D,STD,FISERV INC,USD,2019Q2,2019Q2,392.9000,,A,91.1600,45102020
012635,2019/09/30,2019,3,INDL,C,D,STD,FISERV INC,USD,2019Q3,2019Q3,680.8000,,A,103.5900,45102020
012635,2019/12/31,2019,4,INDL,C,D,STD,FISERV INC,USD,2019Q4,2019Q4,679.9000,,A,115.6300,45102020
012635,2020/03/31,2020,1,INDL,C,D,STD,FISERV INC,USD,2020Q1,2020Q1,674.0000,,A,94.9900,45102020
012635,2020/06/30,2020,2,INDL,C,D,STD,FISERV INC,USD,2020Q2,2020Q2,669.4000,,A,97.6200,45102020
012635,2020/09/30,2020,3,INDL,C,D,STD,FISERV INC,USD,2020Q3,2020Q3,670.3000,,A,103.0500,45102020
012635,2020/12/31,2020,4,INDL,C,D,STD,FISERV INC,USD,2020Q4,2020Q4,669.1000,,A,113.8600,45102020
012635,2021/03/31,2021,1,INDL,C,D,STD,FISERV INC,USD,2021Q1,2021Q1,666.6000,,A,119.0400,45102020
012635,2021/06/30,2021,2,INDL,C,D,STD,FISERV INC,USD,2021Q2,2021Q2,661.0000,,A,106.8900,45102020
012635,2021/09/30,2021,3,INDL,C,D,STD,FISERV INC,USD,2021Q3,2021Q3,660.0000,,A,108.5000,45102020
013421,2019/03/31,2019,1,INDL,C,D,STD,CADENCE DESIGN SYSTEMS INC,USD,2019Q1,2019Q1,281.0300,228.2100,A,63.5100,45103010
013421,2019/06/30,2019,2,INDL,C,D,STD,CADENCE DESIGN SYSTEMS INC,USD,2019Q2,2019Q2,280.1530,231.8140,A,70.8100,45103010
013421,2019/09/30,2019,3,INDL,C,D,STD,CADENCE DESIGN SYSTEMS INC,USD,2019Q3,2019Q3,280.5930,240.5420,A,66.0800,45103010
013421,2019/12/31,2019,4,INDL,C,D,STD,CADENCE DESIGN SYSTEMS INC,USD,2019Q4,2019Q4,279.8550,235.3720,A,69.3600,45103010
013421,2020/03/31,2020,1,INDL,C,D,STD,CADENCE DESIGN SYSTEMS INC,USD,2020Q1,2020Q1,279.1870,241.6680,A,66.0400,45103010
013421,2020/06/30,2020,2,INDL,C,D,STD,CADENCE DESIGN SYSTEMS INC,USD,2020Q2,2020Q2,278.7940,250.8210,A,95.9600,45103010
013421,2020/09/30,2020,3,INDL,C,D,STD,CADENCE DESIGN SYSTEMS INC,USD,2020Q3,2020Q3,278.9310,250.9340,A,106.6300,45103010
013421,2020/12/31,2020,4,INDL,C,D,STD,CADENCE DESIGN SYSTEMS INC,USD,2020Q4,2020Q4,278.9410,290.3090,A,136.4300,45103010
013421,2021/03/31,2021,1,INDL,C,D,STD,CADENCE DESIGN SYSTEMS INC,USD,2021Q1,2021Q1,278.2650,270.9920,A,136.9900,45103010
013421,2021/06/30,2021,2,INDL,C,D,STD,CADENCE DESIGN SYSTEMS INC,USD,2021Q2,2021Q2,276.7800,285.2270,A,136.8200,45103010
013421,2021/09/30,2021,3,INDL,C,D,STD,CADENCE DESIGN SYSTEMS INC,USD,2021Q3,2021Q3,277.1410,289.1050,A,151.4400,45103010
013480,2019/03/31,2019,1,INDL,C,D,STD,EBIX INC,USD,2019Q1,2019Q1,30.5240,11.2420,A,49.3700,45103010
013480,2019/06/30,2019,2,INDL,C,D,STD,EBIX INC,USD,2019Q2,2019Q2,30.5300,11.3970,A,50.2200,45103010
013480,2019/09/30,2019,3,INDL,C,D,STD,EBIX INC,USD,2019Q3,2019Q3,30.4910,11.2450,A,42.1000,45103010
013480,2019/12/31,2019,4,INDL,C,D,STD,EBIX INC,USD,2019Q4,2019Q4,30.4920,11.4180,A,33.4100,45103010
013480,2020/03/31,2020,1,INDL,C,D,STD,EBIX INC,USD,2020Q1,2020Q1,30.4760,9.4170,A,15.1800,45103010
013480,2020/06/30,2020,2,INDL,C,D,STD,EBIX INC,USD,2020Q2,2020Q2,30.5080,8.3380,A,22.3600,45103010
013480,2020/09/30,2020,3,INDL,C,D,STD,EBIX INC,USD,2020Q3,2020Q3,30.5270,8.7750,A,20.6000,45103010
013480,2020/12/31,2020,4,INDL,C,D,STD,EBIX INC,USD,2020Q4,2020Q4,30.5150,8.7370,A,37.9700,45103010
013480,2021/03/31,2021,1,INDL,C,D,STD,EBIX INC,USD,2021Q1,2021Q1,30.5590,9.5450,A,32.0300,45103010
013480,2021/06/30,2021,2,INDL,C,D,STD,EBIX INC,USD,2021Q2,2021Q2,30.5830,10.1420,A,33.9000,45103010
013480,2021/09/30,2021,3,INDL,C,D,STD,EBIX INC,USD,2021Q3,2021Q3,30.6840,10.1510,A,26.9300,45103010
013824,2019/03/31,2019,2,INDL,C,D,STD,FAIR ISAAC CORP,USD,2019Q1,2019Q2,29.0560,37.6840,A,271.6300,45103010
013824,2019/06/30,2019,3,INDL,C,D,STD,FAIR ISAAC CORP,USD,2019Q2,2019Q3,28.9310,36.9720,A,314.0200,45103010
013824,2019/09/30,2019,4,INDL,C,D,STD,FAIR ISAAC CORP,USD,2019Q3,2019Q4,28.9440,39.3960,A,303.5200,45103010
013824,2019/12/31,2020,1,INDL,C,D,STD,FAIR ISAAC CORP,USD,2019Q4,2020Q1,29.1860,38.9430,A,374.6800,45103010
013824,2020/03/31,2020,2,INDL,C,D,STD,FAIR ISAAC CORP,USD,2020Q1,2020Q2,29.0820,39.4390,A,307.6900,45103010
013824,2020/06/30,2020,3,INDL,C,D,STD,FAIR ISAAC CORP,USD,2020Q2,2020Q3,28.9990,41.4110,A,418.0400,45103010
013824,2020/09/30,2020,4,INDL,C,D,STD,FAIR ISAAC CORP,USD,2020Q3,2020Q4,29.0960,46.7060,A,425.3800,45103010
013824,2020/12/31,2021,1,INDL,C,D,STD,FAIR ISAAC CORP,USD,2020Q4,2021Q1,29.2360,40.6510,A,511.0400,45103010
013824,2021/03/31,2021,2,INDL,C,D,STD,FAIR ISAAC CORP,USD,2021Q1,2021Q2,28.8290,43.6120,A,486.0500,45103010
013824,2021/06/30,2021,3,INDL,C,D,STD,FAIR ISAAC CORP,USD,2021Q2,2021Q3,28.3860,45.8260,A,502.6800,45103010
013824,2021/09/30,2021,4,INDL,C,D,STD,FAIR ISAAC CORP,USD,2021Q3,2021Q4,27.5680,41.1420,A,397.9300,45103010
014113,2019/03/31,2019,2,INDL,C,D,STD,MITEK SYSTEMS INC,USD,2019Q1,2019Q2,39.3480,5.2900,A,12.2400,45103010
014113,2019/06/30,2019,3,INDL,C,D,STD,MITEK SYSTEMS INC,USD,2019Q2,2019Q3,40.1770,4.6630,A,9.9400,45103010
014113,2019/09/30,2019,4,INDL,C,D,STD,MITEK SYSTEMS INC,USD,2019Q3,2019Q4,40.3670,4.5770,A,9.6500,45103010
014113,2019/12/31,2020,1,INDL,C,D,STD,MITEK SYSTEMS INC,USD,2019Q4,2020Q1,40.8650,5.2920,A,7.6500,45103010
014113,2020/03/31,2020,2,INDL,C,D,STD,MITEK SYSTEMS INC,USD,2020Q1,2020Q2,41.0760,5.5810,A,7.8800,45103010
014113,2020/06/30,2020,3,INDL,C,D,STD,MITEK SYSTEMS INC,USD,2020Q2,2020Q3,41.2830,5.8900,A,9.6100,45103010
014113,2020/09/30,2020,4,INDL,C,D,STD,MITEK SYSTEMS INC,USD,2020Q3,2020Q4,41.7800,6.0960,A,12.7400,45103010
014113,2020/12/31,2021,1,INDL,C,D,STD,MITEK SYSTEMS INC,USD,2020Q4,2021Q1,42.6680,6.1650,A,17.7800,45103010
014113,2021/03/31,2021,2,INDL,C,D,STD,MITEK SYSTEMS INC,USD,2021Q1,2021Q2,43.0520,6.6900,A,14.5800,45103010
014113,2021/06/30,2021,3,INDL,C,D,STD,MITEK SYSTEMS INC,USD,2021Q2,2021Q3,44.0190,6.9460,A,19.2600,45103010
014113,2021/09/30,2021,4,INDL,C,D,STD,MITEK SYSTEMS INC,USD,2021Q3,2021Q4,44.1610,8.2410,A,18.5000,45103010
015044,2019/01/31,2018,4,INDL,C,D,STD,WORKDAY INC,USD,2018Q4,2018Q4,222.0520,337.4050,A,181.5300,45103010
015044,2019/04/30,2019,1,INDL,C,D,STD,WORKDAY INC,USD,2019Q1,2019Q1,225.0000,347.8310,A,205.6300,45103010
015044,2019/07/31,2019,2,INDL,C,D,STD,WORKDAY INC,USD,2019Q2,2019Q2,228.0000,378.1220,A,199.9800,45103010
015044,2019/10/31,2019,3,INDL,C,D,STD,WORKDAY INC,USD,2019Q3,2019Q3,230.0000,401.7420,A,162.1600,45103010
015044,2020/01/31,2019,4,INDL,C,D,STD,WORKDAY INC,USD,2019Q4,2019Q4,231.7080,422.2110,A,184.6300,45103010
015044,2020/04/30,2020,1,INDL,C,D,STD,WORKDAY INC,USD,2020Q1,2020Q1,235.1700,443.4840,A,153.9000,45103010
015044,2020/07/31,2020,2,INDL,C,D,STD,WORKDAY INC,USD,2020Q2,2020Q2,237.1610,418.6810,A,180.9200,45103010
015044,2020/10/31,2020,3,INDL,C,D,STD,WORKDAY INC,USD,2020Q3,2020Q3,238.9100,419.9620,A,210.1200,45103010
015044,2021/01/31,2020,4,INDL,C,D,STD,WORKDAY INC,USD,2020Q4,2020Q4,242.6670,439.0950,A,227.5300,45103010
015044,2021/04/30,2021,1,INDL,C,D,STD,WORKDAY INC,USD,2021Q1,2021Q1,246.3110,441.6160,A,247.0000,45103010
015044,2021/07/31,2021,2,INDL,C,D,STD,WORKDAY INC,USD,2021Q2,2021Q2,248.0870,444.2510,A,234.4000,45103010
015543,2019/03/31,2019,1,INDL,C,D,STD,SRAX INC,USD,2019Q1,2019Q1,10.1100,,A,3.4000,45103010
015543,2019/06/30,2019,2,INDL,C,D,STD,SRAX INC,USD,2019Q2,2019Q2,12.5460,,A,4.6600,45103010
015543,2019/09/30,2019,3,INDL,C,D,STD,SRAX INC,USD,2019Q3,2019Q3,13.9970,,A,2.3000,45103010
015543,2019/12/31,2019,4,INDL,C,D,STD,SRAX INC,USD,2019Q4,2019Q4,13.9970,,A,2.4900,45103010
015543,2020/03/31,2020,1,INDL,C,D,STD,SRAX INC,USD,2020Q1,2020Q1,14.0340,,A,2.0100,45103010
015543,2020/06/30,2020,2,INDL,C,D,STD,SRAX INC,USD,2020Q2,2020Q2,14.1340,,A,2.5400,45103010
015543,2020/09/30,2020,3,INDL,C,D,STD,SRAX INC,USD,2020Q3,2020Q3,16.0270,,A,2.9600,45103010
015543,2020/12/31,2020,4,INDL,C,D,STD,SRAX INC,USD,2020Q4,2020Q4,16.1460,,A,3.1100,45103010
015543,2021/03/31,2021,1,INDL,C,D,STD,SRAX INC,USD,2021Q1,2021Q1,23.1860,,A,4.7400,45103010
015543,2021/06/30,2021,2,INDL,C,D,STD,SRAX INC,USD,2021Q2,2021Q2,24.8460,,A,5.4400,45103010
015543,2021/09/30,2021,3,INDL,C,D,STD,SRAX INC,USD,2021Q3,2021Q3,25.6310,,A,5.3400,45103010
015855,2019/03/31,2018,4,INDL,C,D,STD,NORTONLIFELOCK INC,USD,2019Q1,2018Q4,630.0000,98.0000,A,22.9900,45103020
015855,2019/06/30,2019,1,INDL,C,D,STD,NORTONLIFELOCK INC,USD,2019Q2,2019Q1,617.0000,101.0000,A,21.7600,45103020
