gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,conm,curcdq,datacqtr,datafqtr,atq,revtq,saleq,costat,busdesc,gsubind
273505,6/30/2019,2019,2,INDL,C,D,STD,TGHI,TOUCHPOINT GROUP HOLDINGS,USD,2019Q2,2019Q2,9.286,0.048,0.048,A,"Touchpoint Group Holdings, Inc., through its subsidiaries, operates as a software development company in the United States, Hong Kong, China, and the United Kingdom.",45103010
273505,9/30/2019,2019,3,INDL,C,D,STD,TGHI,TOUCHPOINT GROUP HOLDINGS,USD,2019Q3,2019Q3,5.908,0.082,0.082,A,"Touchpoint Group Holdings, Inc., through its subsidiaries, operates as a software development company in the United States, Hong Kong, China, and the United Kingdom.",45103010
273505,12/31/2019,2019,4,INDL,C,D,STD,TGHI,TOUCHPOINT GROUP HOLDINGS,USD,2019Q4,2019Q4,4.827,0.04,0.04,A,"Touchpoint Group Holdings, Inc., through its subsidiaries, operates as a software development company in the United States, Hong Kong, China, and the United Kingdom.",45103010
273505,3/31/2020,2020,1,INDL,C,D,STD,TGHI,TOUCHPOINT GROUP HOLDINGS,USD,2020Q1,2020Q1,4.496,,,A,"Touchpoint Group Holdings, Inc., through its subsidiaries, operates as a software development company in the United States, Hong Kong, China, and the United Kingdom.",45103010
273505,6/30/2020,2020,2,INDL,C,D,STD,TGHI,TOUCHPOINT GROUP HOLDINGS,USD,2020Q2,2020Q2,4.634,,,A,"Touchpoint Group Holdings, Inc., through its subsidiaries, operates as a software development company in the United States, Hong Kong, China, and the United Kingdom.",45103010
273505,9/30/2020,2020,3,INDL,C,D,STD,TGHI,TOUCHPOINT GROUP HOLDINGS,USD,2020Q3,2020Q3,4.144,,,A,"Touchpoint Group Holdings, Inc., through its subsidiaries, operates as a software development company in the United States, Hong Kong, China, and the United Kingdom.",45103010
273505,12/31/2020,2020,4,INDL,C,D,STD,TGHI,TOUCHPOINT GROUP HOLDINGS,USD,2020Q4,2020Q4,2.743,0.174,0.174,A,"Touchpoint Group Holdings, Inc., through its subsidiaries, operates as a software development company in the United States, Hong Kong, China, and the United Kingdom.",45103010
273505,3/31/2021,2021,1,INDL,C,D,STD,TGHI,TOUCHPOINT GROUP HOLDINGS,USD,2021Q1,2021Q1,2.71,0.032,0.032,A,"Touchpoint Group Holdings, Inc., through its subsidiaries, operates as a software development company in the United States, Hong Kong, China, and the United Kingdom.",45103010
273505,6/30/2021,2021,2,INDL,C,D,STD,TGHI,TOUCHPOINT GROUP HOLDINGS,USD,2021Q2,2021Q2,2.179,0.034,0.034,A,"Touchpoint Group Holdings, Inc., through its subsidiaries, operates as a software development company in the United States, Hong Kong, China, and the United Kingdom.",45103010
282960,3/31/2020,2020,1,INDL,C,D,STD,RKNEF,OPTIVA INC,USD,2020Q1,2020Q1,95.682,19.037,19.037,A,"Optiva Inc. provides cloud-native revenue management software to communication service providers (CSP) in Europe, the Middle East, Africa, North America, Latin America, the Caribbean, Asia, and the Pacific Rim.",45103010
282960,6/30/2020,2020,2,INDL,C,D,STD,RKNEF,OPTIVA INC,USD,2020Q2,2020Q2,91.066,19.932,19.932,A,"Optiva Inc. provides cloud-native revenue management software to communication service providers (CSP) in Europe, the Middle East, Africa, North America, Latin America, the Caribbean, Asia, and the Pacific Rim.",45103010
282960,9/30/2020,2020,3,INDL,C,D,STD,RKNEF,OPTIVA INC,USD,2020Q3,2020Q3,84.242,18.805,18.805,A,"Optiva Inc. provides cloud-native revenue management software to communication service providers (CSP) in Europe, the Middle East, Africa, North America, Latin America, the Caribbean, Asia, and the Pacific Rim.",45103010
282960,12/31/2020,2020,4,INDL,C,D,STD,RKNEF,OPTIVA INC,USD,2020Q4,2020Q4,77.38,18.142,18.142,A,"Optiva Inc. provides cloud-native revenue management software to communication service providers (CSP) in Europe, the Middle East, Africa, North America, Latin America, the Caribbean, Asia, and the Pacific Rim.",45103010
282960,3/31/2021,2021,1,INDL,C,D,STD,RKNEF,OPTIVA INC,USD,2021Q1,2021Q1,73.122,16.091,16.091,A,"Optiva Inc. provides cloud-native revenue management software to communication service providers (CSP) in Europe, the Middle East, Africa, North America, Latin America, the Caribbean, Asia, and the Pacific Rim.",45103010
282960,6/30/2021,2021,2,INDL,C,D,STD,RKNEF,OPTIVA INC,USD,2021Q2,2021Q2,94.887,16.311,16.311,A,"Optiva Inc. provides cloud-native revenue management software to communication service providers (CSP) in Europe, the Middle East, Africa, North America, Latin America, the Caribbean, Asia, and the Pacific Rim.",45103010
282960,9/30/2021,2021,3,INDL,C,D,STD,RKNEF,OPTIVA INC,USD,2021Q3,2021Q3,95.549,16.666,16.666,A,"Optiva Inc. provides cloud-native revenue management software to communication service providers (CSP) in Europe, the Middle East, Africa, North America, Latin America, the Caribbean, Asia, and the Pacific Rim.",45103010
287252,3/31/2019,2018,4,INDL,C,D,STD,MIXT,MIX TELEMATICS LTD,USD,2019Q1,2018Q4,165.887,35.031,35.031,A,MiX Telematics Limited provides fleet and mobile asset management solutions through software-as-a-service (Saas) delivery model.,45103010
287252,6/30/2019,2019,1,INDL,C,D,STD,MIXT,MIX TELEMATICS LTD,USD,2019Q2,2019Q1,170.988,36.936,36.936,A,MiX Telematics Limited provides fleet and mobile asset management solutions through software-as-a-service (Saas) delivery model.,45103010
287252,9/30/2019,2019,2,INDL,C,D,STD,MIXT,MIX TELEMATICS LTD,USD,2019Q3,2019Q2,164.845,32.985,32.985,A,MiX Telematics Limited provides fleet and mobile asset management solutions through software-as-a-service (Saas) delivery model.,45103010
287252,12/31/2019,2019,3,INDL,C,D,STD,MIXT,MIX TELEMATICS LTD,USD,2019Q4,2019Q3,180.534,44.178,44.178,A,MiX Telematics Limited provides fleet and mobile asset management solutions through software-as-a-service (Saas) delivery model.,45103010
287252,3/31/2020,2019,4,INDL,C,D,STD,MIXT,MIX TELEMATICS LTD,USD,2020Q1,2019Q4,148.648,7.158,7.158,A,MiX Telematics Limited provides fleet and mobile asset management solutions through software-as-a-service (Saas) delivery model.,45103010
287252,6/30/2020,2020,1,INDL,C,D,STD,MIXT,MIX TELEMATICS LTD,USD,2020Q2,2020Q1,147.728,27.497,27.497,A,MiX Telematics Limited provides fleet and mobile asset management solutions through software-as-a-service (Saas) delivery model.,45103010
287252,9/30/2020,2020,2,INDL,C,D,STD,MIXT,MIX TELEMATICS LTD,USD,2020Q3,2020Q2,154.45,30.948,30.948,A,MiX Telematics Limited provides fleet and mobile asset management solutions through software-as-a-service (Saas) delivery model.,45103010
287252,12/31/2020,2020,3,INDL,C,D,STD,MIXT,MIX TELEMATICS LTD,USD,2020Q4,2020Q3,173.549,34.104,34.104,A,MiX Telematics Limited provides fleet and mobile asset management solutions through software-as-a-service (Saas) delivery model.,45103010
287252,3/31/2021,2020,4,INDL,C,D,STD,MIXT,MIX TELEMATICS LTD,USD,2021Q1,2020Q4,171.146,34.345,34.345,A,MiX Telematics Limited provides fleet and mobile asset management solutions through software-as-a-service (Saas) delivery model.,45103010
287252,6/30/2021,2021,1,INDL,C,D,STD,MIXT,MIX TELEMATICS LTD,USD,2021Q2,2021Q1,179.329,34.898,34.898,A,MiX Telematics Limited provides fleet and mobile asset management solutions through software-as-a-service (Saas) delivery model.,45103010
287252,9/30/2021,2021,2,INDL,C,D,STD,MIXT,MIX TELEMATICS LTD,USD,2021Q3,2021Q2,173.211,36.074,36.074,A,MiX Telematics Limited provides fleet and mobile asset management solutions through software-as-a-service (Saas) delivery model.,45103010
296866,3/31/2019,2019,1,INDL,C,D,STD,MYSZ,MY SIZE INC,USD,2019Q1,2019Q1,5.938,0.02,0.02,A,"My Size, Inc. develops and commercializes mobile device measurement solutions for e-commerce fashion/apparel, shipping/parcel, and do it yourself industries in Israel.",45103010
296866,6/30/2019,2019,2,INDL,C,D,STD,MYSZ,MY SIZE INC,USD,2019Q2,2019Q2,4.783,0.005,0.005,A,"My Size, Inc. develops and commercializes mobile device measurement solutions for e-commerce fashion/apparel, shipping/parcel, and do it yourself industries in Israel.",45103010
296866,9/30/2019,2019,3,INDL,C,D,STD,MYSZ,MY SIZE INC,USD,2019Q3,2019Q3,3.434,0.006,0.006,A,"My Size, Inc. develops and commercializes mobile device measurement solutions for e-commerce fashion/apparel, shipping/parcel, and do it yourself industries in Israel.",45103010
296866,12/31/2019,2019,4,INDL,C,D,STD,MYSZ,MY SIZE INC,USD,2019Q4,2019Q4,2.958,0.032,0.032,A,"My Size, Inc. develops and commercializes mobile device measurement solutions for e-commerce fashion/apparel, shipping/parcel, and do it yourself industries in Israel.",45103010
296866,3/31/2020,2020,1,INDL,C,D,STD,MYSZ,MY SIZE INC,USD,2020Q1,2020Q1,3.07,0.03,0.03,A,"My Size, Inc. develops and commercializes mobile device measurement solutions for e-commerce fashion/apparel, shipping/parcel, and do it yourself industries in Israel.",45103010
296866,6/30/2020,2020,2,INDL,C,D,STD,MYSZ,MY SIZE INC,USD,2020Q2,2020Q2,6.215,0.021,0.021,A,"My Size, Inc. develops and commercializes mobile device measurement solutions for e-commerce fashion/apparel, shipping/parcel, and do it yourself industries in Israel.",45103010
296866,9/30/2020,2020,3,INDL,C,D,STD,MYSZ,MY SIZE INC,USD,2020Q3,2020Q3,4.983,0.088,0.088,A,"My Size, Inc. develops and commercializes mobile device measurement solutions for e-commerce fashion/apparel, shipping/parcel, and do it yourself industries in Israel.",45103010
296866,12/31/2020,2020,4,INDL,C,D,STD,MYSZ,MY SIZE INC,USD,2020Q4,2020Q4,3.566,0.003,0.003,A,"My Size, Inc. develops and commercializes mobile device measurement solutions for e-commerce fashion/apparel, shipping/parcel, and do it yourself industries in Israel.",45103010
296866,3/31/2021,2021,1,INDL,C,D,STD,MYSZ,MY SIZE INC,USD,2021Q1,2021Q1,7.442,0.027,0.027,A,"My Size, Inc. develops and commercializes mobile device measurement solutions for e-commerce fashion/apparel, shipping/parcel, and do it yourself industries in Israel.",45103010
296866,6/30/2021,2021,2,INDL,C,D,STD,MYSZ,MY SIZE INC,USD,2021Q2,2021Q2,6.357,0.03,0.03,A,"My Size, Inc. develops and commercializes mobile device measurement solutions for e-commerce fashion/apparel, shipping/parcel, and do it yourself industries in Israel.",45103010
296866,9/30/2021,2021,3,INDL,C,D,STD,MYSZ,MY SIZE INC,USD,2021Q3,2021Q3,4.972,0.031,0.031,A,"My Size, Inc. develops and commercializes mobile device measurement solutions for e-commerce fashion/apparel, shipping/parcel, and do it yourself industries in Israel.",45103010
297434,3/31/2019,2019,1,INDL,C,D,STD,SFET,SAFE-T GROUP LTD,USD,2019Q1,2019Q1,4.685,0.427,0.427,A,"Safe-T Group Ltd. provides intelligent data collection and cybersecurity solutions in Israel, the United States, and internationally.",45103020
297434,6/30/2019,2019,2,INDL,C,D,STD,SFET,SAFE-T GROUP LTD,USD,2019Q2,2019Q2,17.768,0.394,0.394,A,"Safe-T Group Ltd. provides intelligent data collection and cybersecurity solutions in Israel, the United States, and internationally.",45103020
297434,9/30/2019,2019,3,INDL,C,D,STD,SFET,SAFE-T GROUP LTD,USD,2019Q3,2019Q3,16.263,1.349,1.349,A,"Safe-T Group Ltd. provides intelligent data collection and cybersecurity solutions in Israel, the United States, and internationally.",45103020
297434,12/31/2019,2019,4,INDL,C,D,STD,SFET,SAFE-T GROUP LTD,USD,2019Q4,2019Q4,17.837,1.114,1.114,A,"Safe-T Group Ltd. provides intelligent data collection and cybersecurity solutions in Israel, the United States, and internationally.",45103020
297434,3/31/2020,2020,1,INDL,C,D,STD,SFET,SAFE-T GROUP LTD,USD,2020Q1,2020Q1,15.038,1.088,1.088,A,"Safe-T Group Ltd. provides intelligent data collection and cybersecurity solutions in Israel, the United States, and internationally.",45103020
297434,6/30/2020,2020,2,INDL,C,D,STD,SFET,SAFE-T GROUP LTD,USD,2020Q2,2020Q2,21.592,1.077,1.077,A,"Safe-T Group Ltd. provides intelligent data collection and cybersecurity solutions in Israel, the United States, and internationally.",45103020
297434,9/30/2020,2020,3,INDL,C,D,STD,SFET,SAFE-T GROUP LTD,USD,2020Q3,2020Q3,25.999,1.426,1.426,A,"Safe-T Group Ltd. provides intelligent data collection and cybersecurity solutions in Israel, the United States, and internationally.",45103020
297434,12/31/2020,2020,4,INDL,C,D,STD,SFET,SAFE-T GROUP LTD,USD,2020Q4,2020Q4,22.973,1.295,1.295,A,"Safe-T Group Ltd. provides intelligent data collection and cybersecurity solutions in Israel, the United States, and internationally.",45103020
297434,3/31/2021,2021,1,INDL,C,D,STD,SFET,SAFE-T GROUP LTD,USD,2021Q1,2021Q1,33.206,1.347,1.347,A,"Safe-T Group Ltd. provides intelligent data collection and cybersecurity solutions in Israel, the United States, and internationally.",45103020
297434,6/30/2021,2021,2,INDL,C,D,STD,SFET,SAFE-T GROUP LTD,USD,2021Q2,2021Q2,30.57,1.784,1.784,A,"Safe-T Group Ltd. provides intelligent data collection and cybersecurity solutions in Israel, the United States, and internationally.",45103020
297434,9/30/2021,2021,3,INDL,C,D,STD,SFET,SAFE-T GROUP LTD,USD,2021Q3,2021Q3,34.631,3.377,3.377,A,"Safe-T Group Ltd. provides intelligent data collection and cybersecurity solutions in Israel, the United States, and internationally.",45103020
327832,3/31/2019,2019,1,INDL,C,D,STD,ARBK,ARGO BLOCKCHAIN PLC,USD,2019Q1,2019Q1,,,,A,"Argo Blockchain plc, together with its subsidiaries, engages in the bitcoin and other cryptocurrencies mining business worldwide. The company was formerly known as GoSun Blockchain Limited and changed its name to Argo Blockchain plc in December 2017.",45103010
327832,6/30/2019,2019,2,INDL,C,D,STD,ARBK,ARGO BLOCKCHAIN PLC,USD,2019Q2,2019Q2,,,,A,"Argo Blockchain plc, together with its subsidiaries, engages in the bitcoin and other cryptocurrencies mining business worldwide. The company was formerly known as GoSun Blockchain Limited and changed its name to Argo Blockchain plc in December 2017.",45103010
327832,9/30/2019,2019,3,INDL,C,D,STD,ARBK,ARGO BLOCKCHAIN PLC,USD,2019Q3,2019Q3,,,,A,"Argo Blockchain plc, together with its subsidiaries, engages in the bitcoin and other cryptocurrencies mining business worldwide. The company was formerly known as GoSun Blockchain Limited and changed its name to Argo Blockchain plc in December 2017.",45103010
327832,12/31/2019,2019,4,INDL,C,D,STD,ARBK,ARGO BLOCKCHAIN PLC,USD,2019Q4,2019Q4,32.746,11.412,11.412,A,"Argo Blockchain plc, together with its subsidiaries, engages in the bitcoin and other cryptocurrencies mining business worldwide. The company was formerly known as GoSun Blockchain Limited and changed its name to Argo Blockchain plc in December 2017.",45103010
